start,P_or_T_above,time_until_peak,time_until_trough,peaks_above,troughs_above
1148,False,10,18,0,0
1149,False,9,17,0,0
1150,False,8,16,0,0
1151,False,7,15,0,0
1152,False,6,14,0,0
1153,False,5,13,0,0
1154,False,4,12,0,0
1155,False,3,11,0,0
1156,False,2,10,0,0
1157,False,1,9,0,0
1158,False,15,8,0,0
1159,False,14,7,0,0
1160,False,13,6,0,0
1161,False,12,5,0,0
1162,False,11,4,0,0
1163,False,10,3,0,0
1164,False,9,2,0,0
1165,False,8,1,0,0
1166,False,7,14,0,0
1167,False,6,13,0,0
1168,False,5,12,0,0
1169,False,4,11,0,0
1170,False,3,10,0,0
1171,False,2,9,0,0
1172,False,1,8,0,0
1173,False,14,7,0,0
1174,False,13,6,0,0
1175,False,12,5,0,0
1176,False,11,4,0,0
1177,False,10,3,0,0
1178,False,9,2,0,0
1179,False,8,1,0,0
1180,False,7,13,0,0
1181,False,6,12,0,0
1182,False,5,11,0,0
1183,False,4,10,0,0
1184,False,3,9,0,0
1185,False,2,8,0,0
1186,False,1,7,0,0
1187,False,13,6,0,0
1188,False,12,5,0,0
1189,False,11,4,0,0
1190,False,10,3,0,0
1191,False,9,2,0,0
1192,False,8,1,0,0
1193,False,7,14,0,0
1194,False,6,13,0,0
1195,False,5,12,0,0
1196,False,4,11,0,0
1197,False,3,10,0,0
1198,False,2,9,0,0
1199,False,1,8,0,0
1200,False,16,7,0,0
1201,False,15,6,0,0
1202,False,14,5,0,0
1203,False,13,4,0,0
1204,False,12,3,0,0
1205,False,11,2,0,0
1206,False,10,1,0,0
1207,False,9,18,0,0
1208,False,8,17,0,0
1209,False,7,16,0,0
1210,False,6,15,0,0
1211,False,5,14,0,0
1212,False,4,13,0,0
1213,False,3,12,0,0
1214,False,2,11,0,0
1215,False,1,10,0,0
1216,False,17,9,0,0
1217,False,16,8,0,0
1218,False,15,7,0,0
1219,False,14,6,0,0
1220,False,13,5,0,0
1221,False,12,4,0,0
1222,False,11,3,0,0
1223,False,10,2,0,0
1224,False,9,1,0,0
1225,False,8,15,0,0
1226,False,7,14,0,0
1227,False,6,13,0,0
1228,False,5,12,0,0
1229,False,4,11,0,0
1230,False,3,10,0,0
1231,False,2,9,0,0
1232,False,1,8,0,0
1233,False,14,7,0,0
1234,False,13,6,0,0
1235,False,12,5,0,0
1236,False,11,4,0,0
1237,False,10,3,0,0
1238,False,9,2,0,0
1239,False,8,1,0,0
1240,False,7,13,0,0
1241,False,6,12,0,0
1242,False,5,11,0,0
1243,False,4,10,0,0
1244,False,3,9,0,0
1245,False,2,8,0,0
1246,False,1,7,0,0
1247,False,11,6,0,0
1248,False,10,5,0,0
1249,False,9,4,0,0
1250,False,8,3,0,0
1251,False,7,2,0,0
1252,False,6,1,0,0
1253,False,5,12,0,0
1254,False,4,11,0,0
1255,False,3,10,0,0
1256,False,2,9,0,0
1257,False,1,8,0,0
1258,False,14,7,0,0
1259,False,13,6,0,0
1260,False,12,5,0,0
1261,False,11,4,0,0
1262,False,10,3,0,0
1263,False,9,2,0,0
1264,False,8,1,0,0
1265,False,7,14,0,0
1266,False,6,13,0,0
1267,False,5,12,0,0
1268,False,4,11,0,0
1269,False,3,10,0,0
1270,False,2,9,0,0
1271,False,1,8,0,0
1272,True,14,7,1,0
1273,True,13,6,1,0
1274,True,12,5,1,0
1275,True,11,4,1,0
1276,True,10,3,1,0
1277,True,9,2,1,0
1278,True,8,1,1,0
1279,True,7,15,1,0
1280,True,6,14,1,0
1281,True,5,13,1,0
1282,True,4,12,1,0
1283,True,3,11,1,0
1284,True,2,10,1,0
1285,True,1,9,1,0
1286,False,15,8,0,0
1287,False,14,7,0,0
1288,False,13,6,0,0
1289,False,12,5,0,0
1290,False,11,4,0,0
1291,False,10,3,0,0
1292,False,9,2,0,0
1293,False,8,1,0,0
1294,False,7,14,0,0
1295,False,6,13,0,0
1296,False,5,12,0,0
1297,False,4,11,0,0
1298,False,3,10,0,0
1299,False,2,9,0,0
1300,False,1,8,0,0
1301,False,14,7,0,0
1302,False,13,6,0,0
1303,False,12,5,0,0
1304,False,11,4,0,0
1305,False,10,3,0,0
1306,False,9,2,0,0
1307,False,8,1,0,0
1308,False,7,14,0,0
1309,False,6,13,0,0
1310,False,5,12,0,0
1311,False,4,11,0,0
1312,False,3,10,0,0
1313,False,2,9,0,0
1314,False,1,8,0,0
1315,False,15,7,0,0
1316,False,14,6,0,0
1317,False,13,5,0,0
1318,False,12,4,0,0
1319,False,11,3,0,0
1320,False,10,2,0,0
1321,False,9,1,0,0
1322,False,8,16,0,0
1323,False,7,15,0,0
1324,False,6,14,0,0
1325,False,5,13,0,0
1326,False,4,12,0,0
1327,False,3,11,0,0
1328,False,2,10,0,0
1329,False,1,9,0,0
1330,False,16,8,0,0
1331,False,15,7,0,0
1332,False,14,6,0,0
1333,False,13,5,0,0
1334,False,12,4,0,0
1335,False,11,3,0,0
1336,False,10,2,0,0
1337,False,9,1,0,0
1338,False,8,16,0,0
1339,False,7,15,0,0
1340,False,6,14,0,0
1341,False,5,13,0,0
1342,False,4,12,0,0
1343,False,3,11,0,0
1344,False,2,10,0,0
1345,False,1,9,0,0
1346,False,17,8,0,0
1347,False,16,7,0,0
1348,False,15,6,0,0
1349,False,14,5,0,0
1350,False,13,4,0,0
1351,False,12,3,0,0
1352,False,11,2,0,0
1353,False,10,1,0,0
1354,False,9,17,0,0
1355,False,8,16,0,0
1356,False,7,15,0,0
1357,False,6,14,0,0
1358,False,5,13,0,0
1359,False,4,12,0,0
1360,False,3,11,0,0
1361,False,2,10,0,0
1362,False,1,9,0,0
1363,False,16,8,0,0
1364,False,15,7,0,0
1365,False,14,6,0,0
1366,False,13,5,0,0
1367,False,12,4,0,0
1368,False,11,3,0,0
1369,False,10,2,0,0
1370,False,9,1,0,0
1371,False,8,17,0,0
1372,False,7,16,0,0
1373,False,6,15,0,0
1374,False,5,14,0,0
1375,False,4,13,0,0
1376,False,3,12,0,0
1377,False,2,11,0,0
1378,False,1,10,0,0
1379,False,18,9,0,0
1380,False,17,8,0,0
1381,False,16,7,0,0
1382,False,15,6,0,0
1383,False,14,5,0,0
1384,False,13,4,0,0
1385,False,12,3,0,0
1386,False,11,2,0,0
1387,False,10,1,0,0
1388,False,9,17,0,0
1389,False,8,16,0,0
1390,False,7,15,0,0
1391,False,6,14,0,0
1392,False,5,13,0,0
1393,False,4,12,0,0
1394,False,3,11,0,0
1395,False,2,10,0,0
1396,False,1,9,0,0
1397,False,16,8,0,0
1398,False,15,7,0,0
1399,False,14,6,0,0
1400,False,13,5,0,0
1401,False,12,4,0,0
1402,False,11,3,0,0
1403,False,10,2,0,0
1404,False,9,1,0,0
1405,False,8,16,0,0
1406,False,7,15,0,0
1407,False,6,14,0,0
1408,False,5,13,0,0
1409,False,4,12,0,0
1410,False,3,11,0,0
1411,False,2,10,0,0
1412,False,1,9,0,0
1413,False,17,8,0,0
1414,False,16,7,0,0
1415,False,15,6,0,0
1416,False,14,5,0,0
1417,False,13,4,0,0
1418,False,12,3,0,0
1419,False,11,2,0,0
1420,False,10,1,0,0
1421,False,9,19,0,0
1422,False,8,18,0,0
1423,False,7,17,0,0
1424,False,6,16,0,0
1425,False,5,15,0,0
1426,False,4,14,0,0
1427,False,3,13,0,0
1428,False,2,12,0,0
1429,False,1,11,0,0
1430,False,18,10,0,0
1431,False,17,9,0,0
1432,False,16,8,0,0
1433,False,15,7,0,0
1434,False,14,6,0,0
1435,False,13,5,0,0
1436,False,12,4,0,0
1437,False,11,3,0,0
1438,False,10,2,0,0
1439,False,9,1,0,0
1440,False,8,15,0,0
1441,False,7,14,0,0
1442,False,6,13,0,0
1443,False,5,12,0,0
1444,False,4,11,0,0
1445,False,3,10,0,0
1446,False,2,9,0,0
1447,False,1,8,0,0
1448,False,14,7,0,0
1449,False,13,6,0,0
1450,False,12,5,0,0
1451,False,11,4,0,0
1452,False,10,3,0,0
1453,False,9,2,0,0
1454,False,8,1,0,0
1455,False,7,14,0,0
1456,False,6,13,0,0
1457,False,5,12,0,0
1458,False,4,11,0,0
1459,False,3,10,0,0
1460,False,2,9,0,0
1461,False,1,8,0,0
1462,False,14,7,0,0
1463,False,13,6,0,0
1464,False,12,5,0,0
1465,False,11,4,0,0
1466,False,10,3,0,0
1467,False,9,2,0,0
1468,False,8,1,0,0
1469,False,7,14,0,0
1470,False,6,13,0,0
1471,False,5,12,0,0
1472,False,4,11,0,0
1473,False,3,10,0,0
1474,False,2,9,0,0
1475,False,1,8,0,0
1476,False,21,7,0,0
1477,False,20,6,0,0
1478,False,19,5,0,0
1479,False,18,4,0,0
1480,False,17,3,0,0
1481,False,16,2,0,0
1482,False,15,1,0,0
1483,False,14,23,0,0
1484,False,13,22,0,0
1485,False,12,21,0,0
1486,False,11,20,0,0
1487,False,10,19,0,0
1488,False,9,18,0,0
1489,False,8,17,0,0
1490,False,7,16,0,0
1491,False,6,15,0,0
1492,False,5,14,0,0
1493,False,4,13,0,0
1494,False,3,12,0,0
1495,False,2,11,0,0
1496,False,1,10,0,0
1497,False,17,9,0,0
1498,False,16,8,0,0
1499,False,15,7,0,0
1500,False,14,6,0,0
1501,False,13,5,0,0
1502,False,12,4,0,0
1503,False,11,3,0,0
1504,False,10,2,0,0
1505,False,9,1,0,0
1506,False,8,16,0,0
1507,False,7,15,0,0
1508,False,6,14,0,0
1509,False,5,13,0,0
1510,False,4,12,0,0
1511,False,3,11,0,0
1512,False,2,10,0,0
1513,False,1,9,0,0
1514,False,16,8,0,0
1515,False,15,7,0,0
1516,False,14,6,0,0
1517,False,13,5,0,0
1518,False,12,4,0,0
1519,False,11,3,0,0
1520,False,10,2,0,0
1521,False,9,1,0,0
1522,False,8,16,0,0
1523,False,7,15,0,0
1524,False,6,14,0,0
1525,False,5,13,0,0
1526,False,4,12,0,0
1527,False,3,11,0,0
1528,False,2,10,0,0
1529,False,1,9,0,0
1530,True,16,8,1,0
1531,True,15,7,1,0
1532,True,14,6,1,0
1533,True,13,5,1,0
1534,True,12,4,1,0
1535,True,11,3,1,0
1536,True,10,2,1,0
1537,True,9,1,1,0
1538,True,8,15,1,0
1539,True,7,14,1,0
1540,True,6,13,1,0
1541,True,5,12,1,0
1542,True,4,11,1,0
1543,True,3,10,1,0
1544,True,2,9,1,0
1545,True,1,8,1,0
1546,False,15,7,0,0
1547,False,14,6,0,0
1548,False,13,5,0,0
1549,False,12,4,0,0
1550,False,11,3,0,0
1551,False,10,2,0,0
1552,False,9,1,0,0
1553,False,8,15,0,0
1554,False,7,14,0,0
1555,False,6,13,0,0
1556,False,5,12,0,0
1557,False,4,11,0,0
1558,False,3,10,0,0
1559,False,2,9,0,0
1560,False,1,8,0,0
1561,False,14,7,0,0
1562,False,13,6,0,0
1563,False,12,5,0,0
1564,False,11,4,0,0
1565,False,10,3,0,0
1566,False,9,2,0,0
1567,False,8,1,0,0
1568,False,7,14,0,0
1569,False,6,13,0,0
1570,False,5,12,0,0
1571,False,4,11,0,0
1572,False,3,10,0,0
1573,False,2,9,0,0
1574,False,1,8,0,0
1575,False,13,7,0,0
1576,False,12,6,0,0
1577,False,11,5,0,0
1578,False,10,4,0,0
1579,False,9,3,0,0
1580,False,8,2,0,0
1581,False,7,1,0,0
1582,False,6,13,0,0
1583,False,5,12,0,0
1584,False,4,11,0,0
1585,False,3,10,0,0
1586,False,2,9,0,0
1587,False,1,8,0,0
1588,False,14,7,0,0
1589,False,13,6,0,0
1590,False,12,5,0,0
1591,False,11,4,0,0
1592,False,10,3,0,0
1593,False,9,2,0,0
1594,False,8,1,0,0
1595,False,7,14,0,0
1596,False,6,13,0,0
1597,False,5,12,0,0
1598,False,4,11,0,0
1599,False,3,10,0,0
1600,False,2,9,0,0
1601,False,1,8,0,0
1602,False,13,7,0,0
1603,False,12,6,0,0
1604,False,11,5,0,0
1605,False,10,4,0,0
1606,False,9,3,0,0
1607,False,8,2,0,0
1608,False,7,1,0,0
1609,False,6,11,0,0
1610,False,5,10,0,0
1611,False,4,9,0,0
1612,False,3,8,0,0
1613,False,2,7,0,0
1614,False,1,6,0,0
1615,False,12,5,0,0
1616,False,11,4,0,0
1617,False,10,3,0,0
1618,False,9,2,0,0
1619,False,8,1,0,0
1620,False,7,14,0,0
1621,False,6,13,0,0
1622,False,5,12,0,0
1623,False,4,11,0,0
1624,False,3,10,0,0
1625,False,2,9,0,0
1626,False,1,8,0,0
1627,False,15,7,0,0
1628,False,14,6,0,0
1629,False,13,5,0,0
1630,False,12,4,0,0
1631,False,11,3,0,0
1632,False,10,2,0,0
1633,False,9,1,0,0
1634,False,8,16,0,0
1635,False,7,15,0,0
1636,False,6,14,0,0
1637,False,5,13,0,0
1638,False,4,12,0,0
1639,False,3,11,0,0
1640,False,2,10,0,0
1641,False,1,9,0,0
1642,False,15,8,0,0
1643,False,14,7,0,0
1644,False,13,6,0,0
1645,False,12,5,0,0
1646,False,11,4,0,0
1647,False,10,3,0,0
1648,False,9,2,0,0
1649,False,8,1,0,0
1650,False,7,15,0,0
1651,False,6,14,0,0
1652,False,5,13,0,0
1653,False,4,12,0,0
1654,False,3,11,0,0
1655,False,2,10,0,0
1656,False,1,9,0,0
1657,False,15,8,0,0
1658,False,14,7,0,0
1659,False,13,6,0,0
1660,False,12,5,0,0
1661,False,11,4,0,0
1662,False,10,3,0,0
1663,False,9,2,0,0
1664,False,8,1,0,0
1665,False,7,14,0,0
1666,False,6,13,0,0
1667,False,5,12,0,0
1668,False,4,11,0,0
1669,False,3,10,0,0
1670,False,2,9,0,0
1671,False,1,8,0,0
1672,False,19,7,0,0
1673,False,18,6,0,0
1674,False,17,5,0,0
1675,False,16,4,0,0
1676,False,15,3,0,0
1677,False,14,2,0,0
1678,False,13,1,0,0
1679,False,12,19,0,0
1680,False,11,18,0,0
1681,False,10,17,0,0
1682,False,9,16,0,0
1683,False,8,15,0,0
1684,False,7,14,0,0
1685,False,6,13,0,0
1686,False,5,12,0,0
1687,False,4,11,0,0
1688,False,3,10,0,0
1689,False,2,9,0,0
1690,False,1,8,0,0
1691,False,14,7,0,0
1692,False,13,6,0,0
1693,False,12,5,0,0
1694,False,11,4,0,0
1695,False,10,3,0,0
1696,False,9,2,0,0
1697,False,8,1,0,0
1698,False,7,13,0,0
1699,False,6,12,0,0
1700,False,5,11,0,0
1701,False,4,10,0,0
1702,False,3,9,0,0
1703,False,2,8,0,0
1704,False,1,7,0,0
1705,False,13,6,0,0
1706,False,12,5,0,0
1707,False,11,4,0,0
1708,False,10,3,0,0
1709,False,9,2,0,0
1710,False,8,1,0,0
1711,False,7,14,0,0
1712,False,6,13,0,0
1713,False,5,12,0,0
1714,False,4,11,0,0
1715,False,3,10,0,0
1716,False,2,9,0,0
1717,False,1,8,0,0
1718,False,15,7,0,0
1719,False,14,6,0,0
1720,False,13,5,0,0
1721,False,12,4,0,0
1722,False,11,3,0,0
1723,False,10,2,0,0
1724,False,9,1,0,0
1725,False,8,15,0,0
1726,False,7,14,0,0
1727,False,6,13,0,0
1728,False,5,12,0,0
1729,False,4,11,0,0
1730,False,3,10,0,0
1731,False,2,9,0,0
1732,False,1,8,0,0
1733,False,13,7,0,0
1734,False,12,6,0,0
1735,False,11,5,0,0
1736,False,10,4,0,0
1737,False,9,3,0,0
1738,False,8,2,0,0
1739,False,7,1,0,0
1740,False,6,12,0,0
1741,False,5,11,0,0
1742,False,4,10,0,0
1743,False,3,9,0,0
1744,False,2,8,0,0
1745,False,1,7,0,0
1746,False,12,6,0,0
1747,False,11,5,0,0
1748,False,10,4,0,0
1749,False,9,3,0,0
1750,False,8,2,0,0
1751,False,7,1,0,0
1752,False,6,13,0,0
1753,False,5,12,0,0
1754,False,4,11,0,0
1755,False,3,10,0,0
1756,False,2,9,0,0
1757,False,1,8,0,0
1758,False,14,7,0,0
1759,False,13,6,0,0
1760,False,12,5,0,0
1761,False,11,4,0,0
1762,False,10,3,0,0
1763,False,9,2,0,0
1764,False,8,1,0,0
1765,False,7,14,0,0
1766,False,6,13,0,0
1767,False,5,12,0,0
1768,False,4,11,0,0
1769,False,3,10,0,0
1770,False,2,9,0,0
1771,False,1,8,0,0
1772,False,15,7,0,0
1773,False,14,6,0,0
1774,False,13,5,0,0
1775,False,12,4,0,0
1776,False,11,3,0,0
1777,False,10,2,0,0
1778,False,9,1,0,0
1779,False,8,16,0,0
1780,False,7,15,0,0
1781,False,6,14,0,0
1782,False,5,13,0,0
1783,False,4,12,0,0
1784,False,3,11,0,0
1785,False,2,10,0,0
1786,False,1,9,0,0
1787,False,16,8,0,0
1788,False,15,7,0,0
1789,False,14,6,0,0
1790,False,13,5,0,0
1791,False,12,4,0,0
1792,False,11,3,0,0
1793,False,10,2,0,0
1794,False,9,1,0,0
1795,False,8,-1,0,0
1796,False,7,-1,0,0
1797,False,6,23,0,0
1798,False,5,22,0,0
1799,False,4,21,0,0
1800,False,3,20,0,0
1801,False,2,19,0,0
1802,False,1,18,0,0
1803,False,-1,17,0,0
1804,False,-1,16,0,0
1805,False,23,15,0,0
1806,False,22,14,0,0
1807,False,21,13,0,0
1808,False,20,12,0,0
1809,False,19,11,0,0
1810,False,18,10,0,0
1811,False,17,9,0,0
1812,False,16,8,0,0
1813,False,15,7,0,0
1814,False,14,6,0,0
1815,False,13,5,0,0
1816,False,12,4,0,0
1817,False,11,3,0,0
1818,False,10,2,0,0
1819,False,9,1,0,0
1820,False,8,15,0,0
1821,False,7,14,0,0
1822,False,6,13,0,0
1823,False,5,12,0,0
1824,False,4,11,0,0
1825,False,3,10,0,0
1826,False,2,9,0,0
1827,False,1,8,0,0
1828,False,15,7,0,0
1829,False,14,6,0,0
1830,False,13,5,0,0
1831,False,12,4,0,0
1832,False,11,3,0,0
1833,False,10,2,0,0
1834,False,9,1,0,0
1835,False,8,18,0,0
1836,False,7,17,0,0
1837,False,6,16,0,0
1838,False,5,15,0,0
1839,False,4,14,0,0
1840,False,3,13,0,0
1841,False,2,12,0,0
1842,False,1,11,0,0
1843,False,18,10,0,0
1844,False,17,9,0,0
1845,False,16,8,0,0
1846,False,15,7,0,0
1847,False,14,6,0,0
1848,False,13,5,0,0
1849,False,12,4,0,0
1850,False,11,3,0,0
1851,False,10,2,0,0
1852,False,9,1,0,0
1853,True,8,17,0,2
1854,True,7,16,0,2
1855,True,6,15,0,2
1856,True,5,14,0,2
1857,True,4,13,0,2
1858,True,3,12,0,2
1859,True,2,11,0,2
1860,True,1,10,0,2
1861,True,17,9,1,2
1862,True,16,8,1,2
1863,True,15,7,1,2
1864,True,14,6,1,2
1865,True,13,5,1,2
1866,True,12,4,1,2
1867,True,11,3,1,2
1868,True,10,2,1,2
1869,True,9,1,1,2
1870,True,8,16,1,1
1871,True,7,15,1,1
1872,True,6,14,1,1
1873,True,5,13,1,1
1874,True,4,12,1,1
1875,True,3,11,1,1
1876,True,2,10,1,1
1877,True,1,9,1,1
1878,True,16,8,0,1
1879,True,15,7,0,1
1880,True,14,6,0,1
1881,True,13,5,0,1
1882,True,12,4,0,1
1883,True,11,3,0,1
1884,True,10,2,0,1
1885,True,9,1,0,1
1886,False,8,15,0,0
1887,False,7,14,0,0
1888,False,6,13,0,0
1889,False,5,12,0,0
1890,False,4,11,0,0
1891,False,3,10,0,0
1892,False,2,9,0,0
1893,False,1,8,0,0
1894,False,14,7,0,0
1895,False,13,6,0,0
1896,False,12,5,0,0
1897,False,11,4,0,0
1898,False,10,3,0,0
1899,False,9,2,0,0
1900,False,8,1,0,0
1901,False,7,13,0,0
1902,False,6,12,0,0
1903,False,5,11,0,0
1904,False,4,10,0,0
1905,False,3,9,0,0
1906,False,2,8,0,0
1907,False,1,7,0,0
1908,False,10,6,0,0
1909,False,9,5,0,0
1910,False,8,4,0,0
1911,False,7,3,0,0
1912,False,6,2,0,0
1913,False,5,1,0,0
1914,False,4,10,0,0
1915,False,3,9,0,0
1916,False,2,8,0,0
1917,False,1,7,0,0
1918,False,14,6,0,0
1919,False,13,5,0,0
1920,False,12,4,0,0
1921,False,11,3,0,0
1922,False,10,2,0,0
1923,False,9,1,0,0
1924,False,8,15,0,0
1925,False,7,14,0,0
1926,False,6,13,0,0
1927,False,5,12,0,0
1928,False,4,11,0,0
1929,False,3,10,0,0
1930,False,2,9,0,0
1931,False,1,8,0,0
1932,True,15,7,1,0
1933,True,14,6,1,0
1934,True,13,5,1,0
1935,True,12,4,1,0
1936,True,11,3,1,0
1937,True,10,2,1,0
1938,True,9,1,1,0
1939,True,8,15,1,1
1940,True,7,14,1,1
1941,True,6,13,1,1
1942,True,5,12,1,1
1943,True,4,11,1,1
1944,True,3,10,1,1
1945,True,2,9,1,1
1946,True,1,8,1,1
1947,True,15,7,0,1
1948,True,14,6,0,1
1949,True,13,5,0,1
1950,True,12,4,0,1
1951,True,11,3,0,1
1952,True,10,2,0,1
1953,True,9,1,0,1
1954,False,8,17,0,0
1955,False,7,16,0,0
1956,False,6,15,0,0
1957,False,5,14,0,0
1958,False,4,13,0,0
1959,False,3,12,0,0
1960,False,2,11,0,0
1961,False,1,10,0,0
1962,False,22,9,0,0
1963,False,21,8,0,0
1964,False,20,7,0,0
1965,False,19,6,0,0
1966,False,18,5,0,0
1967,False,17,4,0,0
1968,False,16,3,0,0
1969,False,15,2,0,0
1970,False,14,1,0,0
1971,True,13,22,0,2
1972,True,12,21,0,2
1973,True,11,20,0,2
1974,True,10,19,0,2
1975,True,9,18,0,2
1976,True,8,17,0,2
1977,True,7,16,0,2
1978,True,6,15,0,2
1979,True,5,14,0,2
1980,True,4,13,0,2
1981,True,3,12,0,2
1982,True,2,11,0,2
1983,True,1,10,0,2
1984,True,17,9,2,2
1985,True,16,8,2,2
1986,True,15,7,2,2
1987,True,14,6,2,2
1988,True,13,5,2,2
1989,True,12,4,2,2
1990,True,11,3,2,2
1991,True,10,2,2,2
1992,True,9,1,2,2
1993,True,8,15,2,1
1994,True,7,14,2,1
1995,True,6,13,2,1
1996,True,5,12,2,1
1997,True,4,11,2,1
1998,True,3,10,2,1
1999,True,2,9,2,1
2000,True,1,8,2,1
2001,True,15,7,1,1
2002,True,14,6,1,1
2003,True,13,5,1,1
2004,True,12,4,1,1
2005,True,11,3,1,1
2006,True,10,2,1,1
2007,True,9,1,1,1
2008,True,8,16,1,0
2009,True,7,15,1,0
2010,True,6,14,1,0
2011,True,5,13,1,0
2012,True,4,12,1,0
2013,True,3,11,1,0
2014,True,2,10,1,0
2015,True,1,9,1,0
2016,False,15,8,0,0
2017,False,14,7,0,0
2018,False,13,6,0,0
2019,False,12,5,0,0
2020,False,11,4,0,0
2021,False,10,3,0,0
2022,False,9,2,0,0
2023,False,8,1,0,0
2024,False,7,22,0,0
2025,False,6,21,0,0
2026,False,5,20,0,0
2027,False,4,19,0,0
2028,False,3,18,0,0
2029,False,2,17,0,0
2030,False,1,16,0,0
2031,False,-1,15,0,0
2032,False,23,14,0,0
2033,False,22,13,0,0
2034,False,21,12,0,0
2035,False,20,11,0,0
2036,False,19,10,0,0
2037,False,18,9,0,0
2038,False,17,8,0,0
2039,False,16,7,0,0
2040,False,15,6,0,0
2041,False,14,5,0,0
2042,False,13,4,0,0
2043,False,12,3,0,0
2044,False,11,2,0,0
2045,False,10,1,0,0
2046,False,9,17,0,0
2047,False,8,16,0,0
2048,False,7,15,0,0
2049,False,6,14,0,0
2050,False,5,13,0,0
2051,False,4,12,0,0
2052,False,3,11,0,0
2053,False,2,10,0,0
2054,False,1,9,0,0
2055,False,15,8,0,0
2056,False,14,7,0,0
2057,False,13,6,0,0
2058,False,12,5,0,0
2059,False,11,4,0,0
2060,False,10,3,0,0
2061,False,9,2,0,0
2062,False,8,1,0,0
2063,False,7,15,0,0
2064,False,6,14,0,0
2065,False,5,13,0,0
2066,False,4,12,0,0
2067,False,3,11,0,0
2068,False,2,10,0,0
2069,False,1,9,0,0
2070,False,13,8,0,0
2071,False,12,7,0,0
2072,False,11,6,0,0
2073,False,10,5,0,0
2074,False,9,4,0,0
2075,False,8,3,0,0
2076,False,7,2,0,0
2077,False,6,1,0,0
2078,False,5,10,0,0
2079,False,4,9,0,0
2080,False,3,8,0,0
2081,False,2,7,0,0
2082,False,1,6,0,0
2083,False,12,5,0,0
2084,False,11,4,0,0
2085,False,10,3,0,0
2086,False,9,2,0,0
2087,False,8,1,0,0
2088,False,7,15,0,0
2089,False,6,14,0,0
2090,False,5,13,0,0
2091,False,4,12,0,0
2092,False,3,11,0,0
2093,False,2,10,0,0
2094,False,1,9,0,0
2095,True,15,8,3,0
2096,True,14,7,3,0
2097,True,13,6,3,0
2098,True,12,5,3,0
2099,True,11,4,3,0
2100,True,10,3,3,0
2101,True,9,2,3,0
2102,True,8,1,3,0
2103,True,7,15,3,2
2104,True,6,14,3,2
2105,True,5,13,3,2
2106,True,4,12,3,2
2107,True,3,11,3,2
2108,True,2,10,3,2
2109,True,1,9,3,2
2110,True,15,8,2,2
2111,True,14,7,2,2
2112,True,13,6,2,2
2113,True,12,5,2,2
2114,True,11,4,2,2
2115,True,10,3,2,2
2116,True,9,2,2,2
2117,True,8,1,2,2
2118,True,7,15,2,1
2119,True,6,14,2,1
2120,True,5,13,2,1
2121,True,4,12,2,1
2122,True,3,11,2,1
2123,True,2,10,2,1
2124,True,1,9,2,1
2125,True,15,8,1,1
2126,True,14,7,1,1
2127,True,13,6,1,1
2128,True,12,5,1,1
2129,True,11,4,1,1
2130,True,10,3,1,1
2131,True,9,2,1,1
2132,True,8,1,1,1
2133,True,7,15,1,0
2134,True,6,14,1,0
2135,True,5,13,1,0
2136,True,4,12,1,0
2137,True,3,11,1,0
2138,True,2,10,1,0
2139,True,1,9,1,0
2140,False,15,8,0,0
2141,False,14,7,0,0
2142,False,13,6,0,0
2143,False,12,5,0,0
2144,False,11,4,0,0
2145,False,10,3,0,0
2146,False,9,2,0,0
2147,False,8,1,0,0
2148,False,7,14,0,0
2149,False,6,13,0,0
2150,False,5,12,0,0
2151,False,4,11,0,0
2152,False,3,10,0,0
2153,False,2,9,0,0
2154,False,1,8,0,0
2155,False,16,7,0,0
2156,False,15,6,0,0
2157,False,14,5,0,0
2158,False,13,4,0,0
2159,False,12,3,0,0
2160,False,11,2,0,0
2161,False,10,1,0,0
2162,False,9,17,0,0
2163,False,8,16,0,0
2164,False,7,15,0,0
2165,False,6,14,0,0
2166,False,5,13,0,0
2167,False,4,12,0,0
2168,False,3,11,0,0
2169,False,2,10,0,0
2170,False,1,9,0,0
2171,False,16,8,0,0
2172,False,15,7,0,0
2173,False,14,6,0,0
2174,False,13,5,0,0
2175,False,12,4,0,0
2176,False,11,3,0,0
2177,False,10,2,0,0
2178,False,9,1,0,0
2179,False,8,16,0,0
2180,False,7,15,0,0
2181,False,6,14,0,0
2182,False,5,13,0,0
2183,False,4,12,0,0
2184,False,3,11,0,0
2185,False,2,10,0,0
2186,False,1,9,0,0
2187,False,16,8,0,0
2188,False,15,7,0,0
2189,False,14,6,0,0
2190,False,13,5,0,0
2191,False,12,4,0,0
2192,False,11,3,0,0
2193,False,10,2,0,0
2194,False,9,1,0,0
2195,False,8,17,0,0
2196,False,7,16,0,0
2197,False,6,15,0,0
2198,False,5,14,0,0
2199,False,4,13,0,0
2200,False,3,12,0,0
2201,False,2,11,0,0
2202,False,1,10,0,0
2203,False,17,9,0,0
2204,False,16,8,0,0
2205,False,15,7,0,0
2206,False,14,6,0,0
2207,False,13,5,0,0
2208,False,12,4,0,0
2209,False,11,3,0,0
2210,False,10,2,0,0
2211,False,9,1,0,0
2212,False,8,15,0,0
2213,False,7,14,0,0
2214,False,6,13,0,0
2215,False,5,12,0,0
2216,False,4,11,0,0
2217,False,3,10,0,0
2218,False,2,9,0,0
2219,False,1,8,0,0
2220,False,8,7,0,0
